time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
23:52:51.820,197,423,560,244,431,665,278,250,587,384,192,485,472,213,796,-7944,-1904,65,-935,24
23:52:51.851,195,423,559,242,429,668,278,250,586,383,192,485,472,214,928,-7932,-1908,111,-935,-59
23:52:52.170,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.170,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.170,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.170,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.170,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.171,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.172,197,422,557,244,429,662,277,249,586,383,192,485,472,214,900,-7984,-1924,137,-944,-9
23:52:52.209,195,422,558,243,429,662,276,248,586,383,193,484,472,213,820,-8028,-1948,160,-900,95
23:52:52.209,195,422,558,243,429,662,276,248,586,383,193,484,472,213,820,-8028,-1948,160,-900,95
23:52:52.225,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.239,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.256,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.273,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.298,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.315,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.331,197,422,556,243,427,663,278,249,585,383,192,483,472,213,1244,-7892,-1964,185,-860,59
23:52:52.364,196,422,556,243,431,659,278,249,584,383,192,484,471,213,828,-7992,-1820,218,-938,69
23:52:52.392,197,421,557,242,429,663,278,247,583,383,192,482,471,214,1244,-7960,-1944,215,-994,39
23:52:52.392,197,421,557,242,429,663,278,247,583,383,192,482,471,214,1244,-7960,-1944,215,-994,39
23:52:52.412,197,421,557,242,429,663,278,247,583,383,192,482,471,214,1244,-7960,-1944,215,-994,39
23:52:52.461,197,422,557,242,431,662,278,246,583,383,193,481,473,213,812,-7960,-1868,140,-933,125
23:52:52.461,197,422,557,242,431,662,278,246,583,383,193,481,473,213,812,-7960,-1868,140,-933,125
23:52:52.472,197,422,557,242,431,662,278,246,583,383,193,481,473,213,812,-7960,-1868,140,-933,125
23:52:52.505,198,422,557,244,430,664,277,247,582,383,192,480,472,213,1228,-7856,-1816,118,-901,80
23:52:52.521,197,422,556,242,430,663,274,247,581,383,192,487,471,214,512,-7860,-1984,157,-813,-70
