time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
23:32:56.179,210,503,607,244,480,694,343,301,553,436,205,511,586,232,516,-8024,-1816,72,-938,-22
23:32:56.208,210,503,607,244,480,694,343,301,553,436,205,511,586,232,516,-8024,-1816,72,-938,-22
23:32:56.509,209,504,605,243,479,691,342,300,551,436,205,506,585,231,596,-8036,-1960,103,-984,-95
23:32:56.509,209,504,605,243,479,691,342,300,551,436,205,506,585,231,596,-8036,-1960,103,-984,-95
23:32:56.509,209,504,605,243,479,691,342,300,551,436,205,506,585,231,596,-8036,-1960,103,-984,-95
23:32:56.510,209,504,605,243,479,691,342,300,551,436,205,506,585,231,596,-8036,-1960,103,-984,-95
23:32:56.510,209,504,605,243,479,691,342,300,551,436,205,506,585,231,596,-8036,-1960,103,-984,-95
23:32:56.510,209,504,605,243,479,691,342,300,551,436,205,506,585,231,596,-8036,-1960,103,-984,-95
23:32:56.510,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.510,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.510,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.510,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.511,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.511,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.511,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.511,209,503,602,244,476,691,341,299,551,435,204,507,586,231,592,-7984,-1884,215,-981,32
23:32:56.534,206,502,603,239,477,692,341,300,551,435,204,506,586,232,576,-7988,-1888,177,-525,-34
23:32:56.534,207,502,604,241,479,690,342,300,551,436,204,504,585,231,568,-7980,-1872,118,-926,-66
23:32:56.550,209,503,604,240,478,691,342,299,550,436,205,506,587,231,640,-7964,-1844,157,-922,-9
23:32:56.567,209,503,604,240,478,691,342,299,550,436,205,506,587,231,640,-7964,-1844,157,-922,-9
23:32:56.600,209,503,604,240,478,691,342,299,550,436,205,506,587,231,640,-7964,-1844,157,-922,-9
23:32:56.617,209,503,604,240,478,691,342,299,550,436,205,506,587,231,640,-7964,-1844,157,-922,-9
23:32:56.630,209,503,604,240,478,691,342,299,550,436,205,506,587,231,640,-7964,-1844,157,-922,-9
23:32:56.651,209,503,604,241,480,691,342,299,550,435,204,506,585,231,1020,-8004,-1984,181,-953,81
23:32:56.667,209,502,604,242,479,691,342,300,550,436,205,506,585,231,672,-8044,-1896,141,-898,-21
23:32:56.693,209,502,604,242,479,691,342,300,550,436,205,506,585,231,672,-8044,-1896,141,-898,-21
23:32:56.714,209,502,604,242,479,691,342,300,550,436,205,506,585,231,672,-8044,-1896,141,-898,-21
23:32:56.741,209,501,604,243,478,690,342,299,549,436,204,501,584,231,560,-8008,-2012,299,-955,80
23:32:56.752,210,501,604,241,477,690,341,301,549,436,204,505,585,231,600,-7996,-1900,149,-908,111
23:32:56.768,210,501,604,241,477,690,341,301,549,436,204,505,585,231,600,-7996,-1900,149,-908,111
23:32:56.802,208,501,606,241,477,691,341,299,550,435,204,505,587,231,552,-7928,-1916,121,-930,70
23:32:56.818,208,501,606,241,477,691,341,299,550,435,204,505,587,231,552,-7928,-1916,121,-930,70
23:32:56.835,209,501,609,242,478,693,342,299,550,435,204,506,587,231,624,-7916,-1832,135,-878,101
23:32:56.847,207,514,619,241,479,691,344,300,548,435,205,514,589,230,724,-8032,-2028,72,-929,39
23:32:56.880,207,514,619,241,479,691,344,300,548,435,205,514,589,230,724,-8032,-2028,72,-929,39
23:32:56.896,207,514,619,241,479,691,344,300,548,435,205,514,589,230,724,-8032,-2028,72,-929,39
23:32:56.913,207,514,619,241,479,691,344,300,548,435,205,514,589,230,724,-8032,-2028,72,-929,39
23:32:56.938,207,514,619,241,479,691,344,300,548,435,205,514,589,230,724,-8032,-2028,72,-929,39
23:32:56.955,212,563,630,240,477,690,351,303,551,438,206,527,617,232,704,-7900,-1576,-93,-952,-5
23:32:56.972,216,613,636,244,482,692,355,307,559,440,207,535,696,238,408,-8284,-2284,-10,-906,70
23:32:56.988,216,613,636,244,482,692,355,307,559,440,207,535,696,238,408,-8284,-2284,-10,-906,70
23:32:57.021,220,635,631,243,482,700,354,307,563,441,206,526,729,238,40,-8012,-2032,200,-813,54
23:32:57.038,220,635,631,243,482,700,354,307,563,441,206,526,729,238,40,-8012,-2032,200,-813,54
23:32:57.048,223,644,625,244,481,695,351,306,557,442,206,520,740,238,416,-8180,-1820,325,-1192,4
23:32:57.081,223,649,620,242,481,693,351,304,562,443,205,514,744,237,212,-8088,-1848,479,-771,-42
23:32:57.098,223,651,614,242,481,698,349,303,569,444,205,512,745,238,-248,-8156,-1804,597,-1124,13
23:32:57.114,223,651,614,242,481,698,349,303,569,444,205,512,745,238,-248,-8156,-1804,597,-1124,13
23:32:57.131,225,653,614,244,482,708,349,303,578,445,204,511,746,238,-192,-8040,-1844,698,-1126,-65
23:32:57.147,226,657,614,242,487,728,348,302,597,448,205,512,749,237,-228,-7976,-2180,838,-1026,-83
23:32:57.175,226,657,614,242,487,728,348,302,597,448,205,512,749,237,-228,-7976,-2180,838,-1026,-83
23:32:57.192,227,655,617,241,493,761,350,302,623,453,206,513,754,236,212,-8168,-2092,989,-1397,-93
23:32:57.208,227,655,617,241,493,761,350,302,623,453,206,513,754,236,212,-8168,-2092,989,-1397,-93
23:32:57.241,224,650,627,240,496,772,355,303,627,455,206,515,753,234,360,-8364,-2180,1231,-1317,-136
23:32:57.252,224,650,627,240,496,772,355,303,627,455,206,515,753,234,360,-8364,-2180,1231,-1317,-136
23:32:57.268,227,646,639,244,498,780,360,302,630,456,207,514,756,233,664,-7688,-2532,1291,-1323,-80
23:32:57.301,226,643,646,244,500,782,362,303,629,459,206,515,757,235,516,-7580,-2248,1295,-1356,-5
23:32:57.318,226,642,651,246,500,784,362,302,630,457,207,515,759,233,780,-7308,-2460,1377,-1467,13
23:32:57.334,224,637,661,246,503,786,366,302,632,456,208,513,760,234,908,-6888,-2104,1378,-1059,-24
23:32:57.362,225,637,664,246,506,788,366,302,633,456,208,512,759,234,940,-6968,-2312,1305,-1184,-11
23:32:57.378,227,633,667,246,512,791,364,300,637,458,208,508,754,235,544,-7824,-2964,1138,-1270,106
23:32:57.395,227,633,667,246,512,791,364,300,637,458,208,508,754,235,544,-7824,-2964,1138,-1270,106
