time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
16:25:41.800,283,518,595,335,519,615,336,273,577,386,242,504,594,275,464,-7752,-3308,410,146,-668
16:25:41.833,283,518,595,335,519,615,336,273,577,386,242,504,594,275,464,-7752,-3308,410,146,-668
16:25:41.850,282,521,594,334,517,614,338,273,570,386,242,503,591,275,-48,-7788,-3572,448,214,-558
16:25:41.866,285,525,594,335,516,608,338,272,563,383,244,503,576,274,-604,-7420,-3556,325,-359,-212
16:25:41.883,285,525,594,335,516,608,338,272,563,383,244,503,576,274,-604,-7420,-3556,325,-359,-212
16:25:41.899,285,525,594,335,516,608,338,272,563,383,244,503,576,274,-604,-7420,-3556,325,-359,-212
16:25:41.932,281,523,592,333,516,606,337,271,559,382,244,507,570,274,-1004,-7856,-3512,252,-734,53
16:25:41.949,281,523,592,333,516,606,337,271,559,382,244,507,570,274,-1004,-7856,-3512,252,-734,53
16:25:41.966,281,523,592,333,516,606,337,271,559,382,244,507,570,274,-1004,-7856,-3512,252,-734,53
16:25:41.982,281,523,592,333,516,606,337,271,559,382,244,507,570,274,-1004,-7856,-3512,252,-734,53
16:25:42.015,279,515,591,331,513,604,335,269,557,379,244,513,567,275,-680,-7772,-3280,305,-917,187
16:25:42.032,280,515,592,332,511,603,334,269,557,379,245,512,566,275,-296,-7500,-3536,321,-895,189
16:25:42.049,278,512,589,330,513,600,330,269,555,379,244,514,566,275,-272,-7492,-3212,331,-914,269
16:25:42.065,280,512,589,332,512,599,331,269,556,380,244,513,565,276,-340,-7492,-3248,273,-780,301
16:25:42.082,280,512,589,332,512,599,331,269,556,380,244,513,565,276,-340,-7492,-3248,273,-780,301
16:25:42.115,279,510,587,332,511,593,331,269,556,378,245,514,563,275,-304,-7396,-3296,142,-1198,388
16:25:42.131,278,510,586,331,512,593,329,269,554,381,245,514,564,277,-300,-7440,-3252,172,-1118,472
16:25:42.148,278,510,586,331,512,593,329,269,554,381,245,514,564,277,-300,-7440,-3252,172,-1118,472
16:25:42.165,277,507,580,332,512,590,327,269,553,381,245,513,563,277,-448,-7440,-3084,110,-1132,483
16:25:42.181,277,507,580,332,512,590,327,269,553,381,245,513,563,277,-448,-7440,-3084,110,-1132,483
16:25:42.214,276,507,575,330,510,587,325,270,551,381,244,512,559,278,-172,-7500,-3228,125,-1026,419
16:25:42.231,276,507,575,330,510,587,325,270,551,381,244,512,559,278,-172,-7500,-3228,125,-1026,419
16:25:42.247,276,507,575,330,510,587,325,270,551,381,244,512,559,278,-172,-7500,-3228,125,-1026,419
