time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
16:29:29.807,200,484,488,319,467,460,304,315,526,418,290,469,656,205,496,-8168,-2080,205,-515,57
16:29:29.824,199,482,489,317,467,460,305,316,526,416,292,471,657,204,148,-7956,-2404,171,-928,81
16:29:29.840,199,482,489,317,467,460,305,316,526,416,292,471,657,204,148,-7956,-2404,171,-928,81
16:29:29.873,198,484,493,320,467,460,306,320,527,413,291,470,654,204,-220,-7944,-2456,123,-1001,249
16:29:29.890,198,484,493,320,467,460,306,320,527,413,291,470,654,204,-220,-7944,-2456,123,-1001,249
16:29:29.906,198,484,493,320,467,460,306,320,527,413,291,470,654,204,-220,-7944,-2456,123,-1001,249
16:29:29.923,198,484,493,320,467,460,306,320,527,413,291,470,654,204,-220,-7944,-2456,123,-1001,249
16:29:29.939,198,484,493,320,467,460,306,320,527,413,291,470,654,204,-220,-7944,-2456,123,-1001,249
16:29:29.972,205,493,490,318,469,466,306,315,523,415,287,464,661,200,108,-7640,-2456,374,-1265,-27
16:29:29.989,207,495,493,319,470,468,309,313,524,415,286,467,663,201,228,-7624,-2792,575,-1272,-202
16:29:30.006,210,494,499,318,471,461,307,315,524,422,286,474,668,201,304,-7752,-2172,638,-853,-174
16:29:30.022,210,494,499,318,471,461,307,315,524,422,286,474,668,201,304,-7752,-2172,638,-853,-174
16:29:30.055,213,490,509,316,471,432,303,316,533,431,286,511,678,202,156,-7896,-2480,619,-825,81
16:29:30.072,213,490,509,316,471,432,303,316,533,431,286,511,678,202,156,-7896,-2480,619,-825,81
16:29:30.088,213,490,509,316,471,432,303,316,533,431,286,511,678,202,156,-7896,-2480,619,-825,81
16:29:30.105,212,492,509,317,473,432,301,315,546,432,288,520,679,204,112,-7856,-2424,515,-956,54
16:29:30.121,211,490,515,317,473,446,302,317,582,442,291,506,682,207,52,-6944,-2976,387,-558,-462
16:29:30.155,211,487,513,316,471,448,301,314,598,449,290,498,668,209,-104,-7840,-3240,311,-940,-732
16:29:30.171,211,487,513,316,471,448,301,314,598,449,290,498,668,209,-104,-7840,-3240,311,-940,-732
16:29:30.188,211,487,513,316,471,448,301,314,598,449,290,498,668,209,-104,-7840,-3240,311,-940,-732
16:29:30.205,210,488,511,313,474,450,303,314,603,448,288,490,659,211,-252,-8312,-2568,570,-858,-666
16:29:30.221,211,487,512,315,473,448,304,314,611,444,287,487,654,210,-236,-7612,-3044,500,-1230,-472
16:29:30.254,211,487,512,315,473,448,304,314,611,444,287,487,654,210,-236,-7612,-3044,500,-1230,-472
16:29:30.271,210,488,514,312,469,450,302,313,625,444,286,485,648,210,-8,-7804,-2700,504,-830,-208
16:29:30.287,210,488,514,312,469,450,302,313,625,444,286,485,648,210,-8,-7804,-2700,504,-830,-208
16:29:30.304,209,486,518,314,467,448,303,313,633,443,284,485,646,211,-472,-7776,-2928,523,-1265,-171
16:29:30.320,210,485,519,317,464,450,301,312,652,442,283,480,642,212,-408,-7676,-2932,631,-1173,-187
16:29:30.353,210,484,524,318,463,453,306,313,669,440,282,480,637,212,-440,-7304,-3104,656,-1204,-154
16:29:30.370,208,482,527,315,461,454,307,313,672,439,283,480,636,214,-368,-7104,-3124,617,-1174,-248
16:29:30.386,208,482,527,315,461,454,307,313,672,439,283,480,636,214,-368,-7104,-3124,617,-1174,-248
16:29:30.403,208,482,527,315,461,454,307,313,672,439,283,480,636,214,-368,-7104,-3124,617,-1174,-248
16:29:30.419,209,477,531,317,458,457,305,313,692,440,281,492,630,215,-704,-7552,-3660,270,-1149,-250
16:29:30.453,209,475,532,316,457,457,305,312,697,440,281,492,627,216,-472,-7944,-4048,198,-1212,-156
16:29:30.470,211,475,533,316,455,456,305,311,695,440,280,490,624,218,-48,-7908,-3800,122,-1214,-135
16:29:30.486,210,473,533,314,455,456,301,310,698,440,278,488,622,219,-12,-7620,-3836,122,-1229,-94
16:29:30.503,211,472,537,316,454,456,302,310,695,442,279,487,620,219,-460,-7444,-3416,194,-1252,176
16:29:30.519,211,472,537,316,454,456,302,310,695,442,279,487,620,219,-460,-7444,-3416,194,-1252,176
16:29:30.553,211,471,546,313,457,453,302,309,694,444,278,498,618,222,-484,-7324,-3468,190,-1203,215
16:29:30.569,211,471,552,314,461,451,301,307,688,445,278,507,615,221,-12,-7344,-3172,153,-1150,92
16:29:30.586,211,471,552,314,461,451,301,307,688,445,278,507,615,221,-12,-7344,-3172,153,-1150,92
16:29:30.602,211,471,552,314,461,451,301,307,688,445,278,507,615,221,-12,-7344,-3172,153,-1150,92
16:29:30.619,211,471,552,314,461,451,301,307,688,445,278,507,615,221,-12,-7344,-3172,153,-1150,92
16:29:30.652,213,471,556,312,463,450,298,307,668,443,276,518,610,219,208,-7644,-2904,74,-935,156
16:29:30.668,213,471,555,310,462,450,297,308,662,442,275,520,608,218,116,-7512,-3104,44,-928,126
