time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
16:29:59.841,207,416,495,290,428,450,291,303,567,365,225,463,517,217,408,-7664,-3044,145,-568,-27
16:29:59.841,207,416,495,290,428,450,291,303,567,365,225,463,517,217,408,-7664,-3044,145,-568,-27
16:29:59.850,207,416,492,290,428,449,291,302,562,365,225,464,515,218,308,-7660,-3052,125,-988,0
16:29:59.867,207,416,492,291,427,447,294,302,563,364,225,466,519,218,256,-7620,-2620,151,-1012,-59
16:29:59.883,205,414,493,288,427,449,292,302,562,365,225,467,519,217,756,-7612,-2968,62,-920,-5
16:29:59.900,207,416,492,289,427,449,292,302,562,365,224,470,519,217,364,-7640,-2588,119,-950,7
16:29:59.933,207,416,492,289,427,449,292,302,562,365,224,470,519,217,364,-7640,-2588,119,-950,7
16:29:59.950,206,417,490,290,426,448,291,301,561,364,224,469,518,218,396,-7744,-2988,88,-914,-19
16:29:59.966,206,417,490,290,426,448,291,301,561,364,224,469,518,218,396,-7744,-2988,88,-914,-19
16:29:59.983,208,416,492,291,427,447,288,301,561,364,225,468,517,218,464,-7632,-3024,151,-878,-75
16:29:59.999,207,417,492,292,427,449,291,301,561,364,225,469,515,218,336,-7644,-2988,55,-887,-53
16:30:00.032,209,416,492,290,427,448,291,302,560,363,225,467,515,218,448,-7620,-3024,38,-802,0
16:30:00.049,207,417,492,290,427,447,291,301,559,364,224,466,515,218,336,-7580,-2976,37,-846,34
16:30:00.066,207,417,492,290,427,448,290,301,558,363,224,467,514,217,60,-7604,-2924,32,-809,-51
16:30:00.082,207,417,492,290,427,448,290,301,558,363,224,467,514,217,60,-7604,-2924,32,-809,-51
16:30:00.115,207,419,491,291,428,447,290,300,559,363,224,465,514,218,396,-7776,-2580,74,-779,4
16:30:00.132,208,417,491,290,426,447,289,300,558,363,224,462,513,218,616,-7640,-3036,110,-929,5
16:30:00.148,208,417,491,290,426,447,289,300,558,363,224,462,513,218,616,-7640,-3036,110,-929,5
16:30:00.165,207,416,489,289,426,446,288,299,557,363,224,463,512,218,620,-7652,-3060,128,-872,-14
16:30:00.182,207,416,489,289,426,446,288,299,557,363,224,463,512,218,620,-7652,-3060,128,-872,-14
16:30:00.215,208,416,491,291,424,447,288,299,558,363,224,463,512,217,276,-7704,-2664,158,-867,-62
16:30:00.231,207,414,494,290,426,447,288,299,558,364,224,463,513,217,324,-7776,-2988,114,-978,-10
16:30:00.248,207,414,494,290,426,447,288,299,558,364,224,463,513,217,324,-7776,-2988,114,-978,-10
16:30:00.264,207,414,495,290,426,447,288,299,556,364,224,462,512,218,332,-7820,-2584,78,-968,30
16:30:00.281,207,414,494,290,424,447,287,298,556,364,224,463,513,218,296,-7808,-2620,190,-944,-54
16:30:00.314,207,413,495,289,427,448,287,298,556,363,224,461,513,217,392,-7744,-2996,184,-941,49
16:30:00.331,207,413,495,289,427,448,287,298,556,363,224,461,513,217,392,-7744,-2996,184,-941,49
16:30:00.347,207,413,495,289,425,448,288,298,555,363,224,461,513,217,752,-7624,-2980,216,-859,2
16:30:00.364,207,413,495,289,425,448,288,298,555,363,224,461,513,217,752,-7624,-2980,216,-859,2
16:30:00.380,207,413,493,288,425,447,286,298,555,363,223,462,512,218,388,-7700,-3036,170,-910,-16
16:30:00.414,207,412,493,289,427,448,287,298,554,361,224,461,511,217,356,-7656,-2932,151,-830,-8
16:30:00.430,207,412,493,289,427,448,287,298,554,361,224,461,511,217,356,-7656,-2932,151,-830,-8
16:30:00.447,209,412,489,287,425,447,286,298,556,362,224,463,511,217,712,-7740,-2920,126,-900,-50
16:30:00.463,209,412,489,287,425,447,286,298,556,362,224,463,511,217,712,-7740,-2920,126,-900,-50
16:30:00.480,209,412,489,287,425,447,286,298,556,362,224,463,511,217,712,-7740,-2920,126,-900,-50
16:30:00.513,209,412,489,287,425,447,286,298,556,362,224,463,511,217,712,-7740,-2920,126,-900,-50
16:30:00.529,209,412,489,287,425,447,286,298,556,362,224,463,511,217,712,-7740,-2920,126,-900,-50
16:30:00.546,207,411,489,289,426,447,286,297,554,362,224,464,511,218,332,-7636,-2940,66,-901,158
16:30:00.563,207,411,488,290,424,445,287,298,555,361,223,465,511,218,664,-7672,-3012,94,-904,10
16:30:00.579,207,410,489,289,424,446,287,298,556,361,223,465,512,218,296,-7636,-2936,132,-837,0
16:30:00.612,207,410,489,289,424,446,287,298,556,361,223,465,512,218,296,-7636,-2936,132,-837,0
16:30:00.629,207,410,489,289,424,446,287,298,556,361,223,465,512,218,296,-7636,-2936,132,-837,0
16:30:00.645,206,410,486,287,423,445,285,298,555,360,223,464,513,217,336,-7776,-2928,125,-995,108
16:30:00.662,206,411,484,289,423,444,285,298,554,361,223,465,514,218,720,-7664,-3016,192,-926,76
16:30:00.696,206,411,484,289,423,444,285,298,554,361,223,465,514,218,720,-7664,-3016,192,-926,76
16:30:00.712,206,411,484,289,423,444,285,298,554,361,223,465,514,218,720,-7664,-3016,192,-926,76
16:30:00.728,207,410,486,289,423,443,287,298,554,361,223,464,513,217,756,-7688,-2948,213,-940,59
16:30:00.745,207,413,487,289,423,443,287,297,555,360,223,464,513,218,284,-7568,-2960,65,-920,66
