time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
16:29:43.815,207,429,508,313,463,422,288,321,673,442,237,523,733,218,896,-7252,-3136,387,-1049,74
16:29:43.832,206,432,506,311,461,423,290,323,676,443,236,517,732,217,592,-7752,-3076,424,-1061,111
16:29:43.848,206,432,506,311,461,423,290,323,676,443,236,517,732,217,592,-7752,-3076,424,-1061,111
16:29:43.865,207,432,507,314,462,423,291,324,673,444,236,515,731,218,540,-7668,-3828,531,-1411,124
16:29:43.882,205,431,507,312,461,422,291,324,674,444,236,515,731,219,1016,-7516,-3144,563,-1391,92
16:29:43.915,206,433,507,313,461,418,291,324,672,444,235,513,730,217,784,-7188,-3016,335,-1203,132
16:29:43.931,206,433,507,313,461,418,291,324,672,444,235,513,730,217,784,-7188,-3016,335,-1203,132
16:29:43.948,205,433,507,314,461,419,292,324,670,443,235,511,729,218,1216,-7084,-3272,277,-1277,139
16:29:43.964,205,431,506,313,459,416,291,325,671,443,235,508,729,217,1216,-7440,-3296,240,-877,55
16:29:43.981,205,431,506,313,459,416,291,325,671,443,235,508,729,217,1216,-7440,-3296,240,-877,55
16:29:44.014,205,429,504,314,455,416,290,325,671,441,235,506,727,218,652,-7580,-3172,291,-1024,64
16:29:44.030,205,429,504,314,455,416,290,325,671,441,235,506,727,218,652,-7580,-3172,291,-1024,64
16:29:44.047,205,426,503,315,458,415,292,327,664,440,234,503,725,217,924,-7428,-3572,254,-534,29
16:29:44.064,205,426,503,315,458,415,292,327,664,440,234,503,725,217,924,-7428,-3572,254,-534,29
16:29:44.080,204,425,504,313,457,414,291,327,665,440,234,503,724,217,608,-7308,-3456,291,-571,50
16:29:44.113,204,424,503,310,456,414,292,326,664,440,234,502,725,217,592,-7368,-3556,274,-515,66
16:29:44.130,205,423,504,313,457,414,293,326,663,438,234,500,723,217,568,-7468,-3144,269,-970,4
16:29:44.147,205,423,504,313,457,414,293,326,663,438,234,500,723,217,568,-7468,-3144,269,-970,4
16:29:44.163,205,423,504,310,456,415,291,326,662,439,234,498,721,216,992,-7420,-3384,183,-987,205
16:29:44.180,205,423,504,310,456,415,291,326,662,439,234,498,721,216,992,-7420,-3384,183,-987,205
16:29:44.213,205,423,504,310,456,415,291,326,662,439,234,498,721,216,992,-7420,-3384,183,-987,205
16:29:44.230,204,423,502,311,455,414,291,325,658,438,232,497,721,217,1020,-7452,-3456,202,-867,50
16:29:44.246,204,423,502,311,455,414,291,325,658,438,232,497,721,217,1020,-7452,-3456,202,-867,50
16:29:44.263,206,423,502,313,456,414,292,326,659,437,233,495,722,218,532,-7304,-3476,184,-890,-23
16:29:44.279,204,423,504,312,455,414,292,327,659,436,233,496,722,217,528,-7504,-3468,170,-917,-22
16:29:44.312,206,423,502,314,454,413,290,326,661,435,233,493,723,218,560,-7332,-3568,157,-943,-10
16:29:44.329,206,423,502,314,454,413,290,326,661,435,233,493,723,218,560,-7332,-3568,157,-943,-10
16:29:44.346,205,422,503,313,455,413,292,327,662,435,233,494,724,219,624,-7484,-3500,191,-931,-55
16:29:44.362,205,421,502,311,455,412,293,326,661,434,234,493,724,218,536,-7444,-3576,181,-824,-23
16:29:44.395,206,421,502,313,454,411,289,325,661,435,233,493,721,217,936,-7224,-3504,193,-871,-150
16:29:44.412,205,421,503,313,455,412,290,325,661,435,233,491,718,218,516,-7376,-3076,146,-892,-138
16:29:44.429,205,421,503,313,455,412,290,325,661,435,233,491,718,218,516,-7376,-3076,146,-892,-138
16:29:44.445,204,421,504,312,453,410,289,324,659,435,232,491,712,216,596,-7568,-3408,127,-938,-105
16:29:44.462,204,421,504,312,453,410,289,324,659,435,232,491,712,216,596,-7568,-3408,127,-938,-105
16:29:44.495,205,422,506,312,455,412,290,323,657,433,233,490,708,216,556,-7300,-3768,89,-822,-96
16:29:44.511,205,422,504,312,454,412,287,323,658,433,233,489,706,214,604,-7228,-3100,67,-818,-101
16:29:44.528,205,422,504,312,454,412,287,323,658,433,233,489,706,214,604,-7228,-3100,67,-818,-101
16:29:44.545,203,420,506,311,457,412,288,322,657,432,233,488,703,215,728,-7440,-3680,-67,-802,-45
16:29:44.561,205,421,504,311,456,411,285,321,657,433,233,487,695,214,1004,-7452,-3584,64,-1267,-88
16:29:44.594,203,421,503,310,455,411,286,321,655,433,233,487,696,213,540,-7464,-3096,53,-931,-62
16:29:44.610,203,421,503,310,455,411,286,321,655,433,233,487,696,213,540,-7464,-3096,53,-931,-62
16:29:44.627,204,421,502,310,455,412,285,320,651,431,232,486,692,213,540,-7412,-3228,68,-833,-16
16:29:44.644,204,421,502,310,455,412,285,320,651,431,232,486,692,213,540,-7412,-3228,68,-833,-16
16:29:44.660,204,421,501,310,455,413,287,319,648,430,232,485,692,212,616,-7396,-3224,15,-918,-145
16:29:44.694,204,421,501,308,454,413,286,318,646,429,232,484,692,212,740,-7380,-3548,49,-938,-79
16:29:44.710,203,419,499,310,455,416,286,317,643,427,231,486,689,213,340,-7224,-3772,-7,-1140,-186
16:29:44.726,204,420,501,309,455,417,286,317,643,428,231,493,689,212,288,-7252,-3716,-33,-1052,-19
16:29:44.743,204,420,501,309,455,417,286,317,643,428,231,493,689,212,288,-7252,-3716,-33,-1052,-19
16:29:44.760,205,420,503,307,455,420,286,317,643,430,231,510,689,213,912,-7488,-3240,-81,-1130,-304
16:29:44.794,204,417,508,306,456,424,286,316,645,432,231,524,689,212,956,-7568,-3388,51,-1486,-262
16:29:44.809,204,417,508,306,456,424,286,316,645,432,231,524,689,212,956,-7568,-3388,51,-1486,-262
16:29:44.826,205,419,515,306,456,426,285,316,647,434,231,552,691,213,560,-7404,-3224,63,-1510,-431
16:29:44.842,205,419,515,306,456,426,285,316,647,434,231,552,691,213,560,-7404,-3224,63,-1510,-431
16:29:44.876,205,419,518,306,456,429,285,316,651,435,231,573,690,212,612,-7552,-3088,-13,-1142,-563
16:29:44.892,204,419,514,305,456,429,283,316,652,434,232,574,690,212,680,-7672,-3140,-19,-1102,-560
16:29:44.909,205,419,516,305,455,428,285,316,650,432,232,575,689,213,748,-7824,-3144,13,-1154,-621
16:29:44.925,203,418,516,303,455,426,285,315,648,435,232,575,688,213,628,-7728,-2824,14,-1217,-399
