time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
15:35:42.896,232,497,606,294,475,657,262,232,543,364,213,489,402,237,80,-6564,-3144,311,-785,164
15:35:42.923,231,496,608,293,475,659,261,232,539,364,213,492,402,237,-236,-6620,-3544,169,-1271,141
15:35:43.199,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.199,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.199,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.200,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.201,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.201,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.201,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.219,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.235,231,491,614,290,469,657,259,232,525,357,211,471,397,234,956,-7272,-3084,491,-816,-362
15:35:43.252,229,490,612,290,468,663,258,232,528,356,211,469,396,234,712,-6960,-3632,360,-770,-427
15:35:43.268,229,490,612,290,468,663,258,232,528,356,211,469,396,234,712,-6960,-3632,360,-770,-427
15:35:43.285,229,490,612,290,468,663,258,232,528,356,211,469,396,234,712,-6960,-3632,360,-770,-427
15:35:43.318,229,490,612,290,468,663,258,232,528,356,211,469,396,234,712,-6960,-3632,360,-770,-427
15:35:43.335,230,490,605,289,465,676,262,233,527,356,210,468,394,232,392,-7044,-4084,76,-1737,-580
15:35:43.351,231,493,595,290,467,684,266,238,527,357,211,465,393,232,-156,-7176,-4352,37,-1948,-594
15:35:43.368,231,493,595,290,467,684,266,238,527,357,211,465,393,232,-156,-7176,-4352,37,-1948,-594
15:35:43.384,231,493,595,290,467,684,266,238,527,357,211,465,393,232,-156,-7176,-4352,37,-1948,-594
15:35:43.417,231,493,595,290,467,684,266,238,527,357,211,465,393,232,-156,-7176,-4352,37,-1948,-594
15:35:43.434,230,503,586,290,473,682,271,246,520,359,214,465,394,231,-132,-7452,-3808,23,-2123,-454
15:35:43.450,230,503,586,290,473,682,271,246,520,359,214,465,394,231,-132,-7452,-3808,23,-2123,-454
15:35:43.467,230,505,583,289,473,682,272,248,521,361,214,468,394,230,-120,-7560,-3704,182,-2103,-318
15:35:43.484,230,505,583,289,473,682,272,248,521,361,214,468,394,230,-120,-7560,-3704,182,-2103,-318
15:35:43.517,229,508,579,291,472,678,273,249,525,362,215,471,392,231,188,-7472,-3936,204,-2173,-311
15:35:43.533,229,508,579,291,472,678,273,249,525,362,215,471,392,231,188,-7472,-3936,204,-2173,-311
15:35:43.550,230,508,577,291,473,676,275,249,526,362,215,471,392,231,88,-7568,-4012,234,-2241,-170
15:35:43.567,230,508,577,291,473,676,275,249,526,362,215,471,392,231,88,-7568,-4012,234,-2241,-170
15:35:43.584,230,504,571,292,471,664,276,249,527,364,216,472,391,232,284,-7204,-3428,301,-1847,-38
15:35:43.616,228,500,566,290,467,661,274,250,527,363,216,472,394,232,552,-7064,-3736,244,-1954,-99
15:35:43.633,227,496,564,289,465,657,276,250,530,363,215,472,392,232,900,-7128,-3356,98,-1668,-31
15:35:43.650,227,496,564,289,465,657,276,250,530,363,215,472,392,232,900,-7128,-3356,98,-1668,-31
15:35:43.666,229,493,562,288,463,652,273,250,535,361,215,468,391,232,1232,-7496,-3444,5,-1428,115
15:35:43.683,229,493,562,288,463,652,273,250,535,361,215,468,391,232,1232,-7496,-3444,5,-1428,115
15:35:43.716,227,494,562,291,462,649,277,251,535,361,216,460,390,232,856,-7468,-3500,158,-802,216
15:35:43.733,227,494,562,291,462,649,277,251,535,361,216,460,390,232,856,-7468,-3500,158,-802,216
15:35:43.749,230,495,564,293,462,649,276,251,541,359,215,457,391,232,1264,-7368,-3716,87,-932,171
15:35:43.765,230,495,564,293,462,649,276,251,541,359,215,457,391,232,1264,-7368,-3716,87,-932,171
15:35:43.782,230,494,567,293,461,646,276,251,545,359,215,456,391,231,900,-7280,-3556,135,-581,288
15:35:43.815,231,493,568,295,458,645,277,252,546,357,215,456,390,229,972,-7248,-3704,-35,-579,380
15:35:43.832,230,491,567,294,459,644,274,251,545,359,214,456,390,230,640,-7432,-3756,-62,-614,288
15:35:43.849,231,490,570,296,458,642,275,251,546,358,215,456,391,230,664,-7480,-3392,-70,-992,397
15:35:43.875,229,486,570,294,458,642,276,252,545,358,215,455,391,231,676,-7496,-3444,-55,-933,304
15:35:43.892,230,487,568,296,459,637,278,253,545,358,215,454,392,229,596,-7296,-3448,-51,-868,258
15:35:43.909,231,487,565,299,458,635,277,254,545,358,215,454,392,230,560,-7328,-3400,-85,-955,184
15:35:43.926,231,487,565,299,458,635,277,254,545,358,215,454,392,230,560,-7328,-3400,-85,-955,184
15:35:43.942,231,486,563,299,458,625,277,253,543,358,215,451,393,230,588,-7488,-3424,11,-862,140
15:35:43.975,230,486,560,298,457,625,275,252,543,358,215,449,393,230,600,-7368,-3492,37,-1238,174
15:35:43.992,230,486,560,298,457,625,275,252,543,358,215,449,393,230,600,-7368,-3492,37,-1238,174
15:35:44.008,230,484,557,298,457,624,276,251,543,356,215,447,393,229,728,-7284,-3560,-101,-1208,69
15:35:44.025,230,484,557,298,457,624,276,251,543,356,215,447,393,229,728,-7284,-3560,-101,-1208,69
15:35:44.058,231,486,554,299,457,622,274,250,541,357,215,447,393,228,256,-7340,-3132,58,-1199,19
15:35:44.074,231,485,555,299,458,618,275,250,539,358,215,447,392,228,620,-7464,-2928,161,-1183,-43
15:35:44.091,231,485,555,299,458,618,275,250,539,358,215,447,392,228,620,-7464,-2928,161,-1183,-43
15:35:44.108,229,485,556,296,456,618,276,251,552,359,215,442,390,229,864,-7404,-3124,202,-1020,130
15:35:44.124,229,485,556,296,456,618,276,251,552,359,215,442,390,229,864,-7404,-3124,202,-1020,130
15:35:44.157,228,482,555,298,456,614,275,254,565,358,214,446,389,231,844,-7404,-3756,165,-628,29
15:35:44.174,228,482,555,298,456,614,275,254,565,358,214,446,389,231,844,-7404,-3756,165,-628,29
15:35:44.191,228,482,555,298,456,614,275,254,565,358,214,446,389,231,844,-7404,-3756,165,-628,29
15:35:44.207,228,482,555,298,456,614,275,254,565,358,214,446,389,231,844,-7404,-3756,165,-628,29
15:35:44.223,228,482,555,298,456,614,275,254,565,358,214,446,389,231,844,-7404,-3756,165,-628,29
15:35:44.257,228,480,553,298,455,623,276,252,574,358,215,458,388,236,1464,-7616,-3736,-198,105,172
15:35:44.273,228,480,553,298,455,623,276,252,574,358,215,458,388,236,1464,-7616,-3736,-198,105,172
15:35:44.290,228,480,553,298,455,623,276,252,574,358,215,458,388,236,1464,-7616,-3736,-198,105,172
15:35:44.307,228,480,555,297,455,639,275,249,564,358,214,459,391,232,880,-6904,-3496,-267,270,182
15:35:44.323,228,480,555,295,453,645,274,248,562,358,213,458,392,233,720,-6944,-2916,-330,606,180
15:35:44.356,227,479,557,293,457,659,272,247,561,358,213,460,394,233,688,-7800,-2948,-255,1196,143
15:35:44.373,228,480,558,292,458,667,276,246,564,358,212,461,394,233,660,-7964,-2892,-228,1147,200
15:35:44.390,228,485,560,290,460,683,277,246,571,358,212,462,393,234,-244,-8404,-3264,50,1274,216
15:35:44.406,228,485,560,290,460,683,277,246,571,358,212,462,393,234,-244,-8404,-3264,50,1274,216
15:35:44.423,228,485,560,290,460,683,277,246,571,358,212,462,393,234,-244,-8404,-3264,50,1274,216
