time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
16:07:30.554,205,374,515,325,429,418,306,257,383,320,229,434,390,236,-12,-7564,-3184,152,-889,-69
16:07:30.586,206,373,513,323,429,417,303,256,382,320,228,432,390,237,-96,-7660,-3104,145,-835,-11
16:07:30.603,206,373,514,325,428,416,306,258,383,320,228,433,390,237,-472,-7620,-3260,121,-874,13
16:07:30.619,206,373,514,325,428,416,306,258,383,320,228,433,390,237,-472,-7620,-3260,121,-874,13
16:07:30.636,206,373,514,325,428,416,306,258,383,320,228,433,390,237,-472,-7620,-3260,121,-874,13
16:07:30.652,206,373,514,325,428,416,306,258,383,320,228,433,390,237,-472,-7620,-3260,121,-874,13
16:07:30.686,206,371,513,325,428,414,306,257,382,320,229,431,390,236,-116,-7540,-3316,51,-838,12
16:07:30.702,206,371,513,325,428,414,306,257,382,320,229,431,390,236,-116,-7540,-3316,51,-838,12
16:07:30.719,206,371,513,325,428,414,306,257,382,320,229,431,390,236,-116,-7540,-3316,51,-838,12
16:07:30.735,206,371,513,325,428,414,306,257,382,320,229,431,390,236,-116,-7540,-3316,51,-838,12
16:07:30.752,206,372,513,324,428,413,305,257,383,319,228,431,390,236,-180,-7616,-3260,55,-884,-52
16:07:30.785,206,372,513,324,433,412,304,256,384,319,228,431,389,237,-52,-7504,-3300,72,-886,-82
16:07:30.802,206,372,513,324,433,412,304,256,384,319,228,431,389,237,-52,-7504,-3300,72,-886,-82
16:07:30.818,206,372,513,324,433,412,304,256,384,319,228,431,389,237,-52,-7504,-3300,72,-886,-82
16:07:30.835,205,372,513,323,432,413,304,257,384,319,228,431,390,236,-68,-7588,-3300,102,-901,3
16:07:30.851,206,372,513,322,434,413,304,256,384,319,228,431,390,235,-68,-7596,-3252,77,-875,53
16:07:30.884,205,371,512,321,434,415,301,257,383,319,228,431,389,236,-96,-7512,-3280,64,-915,12
16:07:30.901,205,371,512,321,434,415,301,257,383,319,228,431,389,236,-96,-7512,-3280,64,-915,12
16:07:30.918,205,371,512,321,434,415,301,257,383,319,228,431,389,236,-96,-7512,-3280,64,-915,12
16:07:30.935,205,371,512,321,434,415,301,257,383,319,228,431,389,236,-96,-7512,-3280,64,-915,12
16:07:30.951,205,371,512,321,434,415,301,257,383,319,228,431,389,236,-96,-7512,-3280,64,-915,12
16:07:30.984,206,372,513,325,435,414,303,256,384,319,228,431,389,236,-28,-7648,-3164,55,-813,15
16:07:31.000,206,372,512,324,436,414,303,257,384,319,228,430,389,237,-100,-7632,-3268,59,-893,25
16:07:31.017,206,372,513,323,436,414,304,256,383,320,227,431,388,236,-152,-7628,-3236,97,-860,-38
