time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
23:56:18.140,197,430,560,242,455,647,301,246,576,435,197,546,502,224,1128,-7892,-1844,164,-907,-4
23:56:18.169,196,429,560,240,454,646,301,246,579,435,197,546,502,224,1208,-7916,-2256,149,-920,170
23:56:18.496,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.497,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.498,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.498,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.498,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.498,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.498,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.498,197,429,556,239,454,643,300,246,584,434,198,544,504,224,1076,-7976,-1828,117,-929,11
23:56:18.527,198,430,555,239,454,645,299,246,584,434,198,543,504,224,1192,-7964,-1852,112,-955,20
23:56:18.535,198,430,555,239,454,645,299,246,584,434,198,543,504,224,1192,-7964,-1852,112,-955,20
23:56:18.535,198,430,555,239,454,645,299,246,584,434,198,543,504,224,1192,-7964,-1852,112,-955,20
23:56:18.550,198,430,555,239,454,645,299,246,584,434,198,543,504,224,1192,-7964,-1852,112,-955,20
23:56:18.583,198,429,556,241,455,646,299,246,584,435,197,544,503,224,1104,-7924,-1900,153,-900,68
23:56:18.600,195,428,554,238,453,649,298,246,583,434,197,544,502,224,1032,-7984,-2276,53,-951,80
23:56:18.616,195,428,554,238,453,649,298,246,583,434,197,544,502,224,1032,-7984,-2276,53,-951,80
23:56:18.629,195,428,554,238,453,649,298,246,583,434,197,544,502,224,1032,-7984,-2276,53,-951,80
23:56:18.682,197,429,558,240,455,647,300,246,583,434,198,544,503,224,1480,-7900,-1844,139,-934,52
23:56:18.682,197,429,558,240,455,647,300,246,583,434,198,544,503,224,1480,-7900,-1844,139,-934,52
23:56:18.691,197,429,558,240,455,647,300,246,583,434,198,544,503,224,1480,-7900,-1844,139,-934,52
23:56:18.708,198,429,559,241,455,649,301,246,583,434,198,544,503,224,1052,-7936,-1884,156,-1016,79
23:56:18.741,196,428,559,239,454,648,300,245,582,434,197,547,503,224,1076,-7900,-1848,68,-907,-29
23:56:18.767,196,428,559,239,454,648,300,245,582,434,197,547,503,224,1076,-7900,-1848,68,-907,-29
23:56:18.767,196,428,559,239,454,648,300,245,582,434,197,547,503,224,1076,-7900,-1848,68,-907,-29
23:56:18.800,196,427,559,239,454,651,299,245,581,434,198,545,504,225,1520,-7956,-1852,158,-870,-23
23:56:18.817,198,429,556,241,455,648,300,246,580,434,197,546,503,224,1516,-7932,-1812,48,-858,-11
23:56:18.833,197,428,554,241,455,647,299,245,581,434,198,547,504,224,1068,-8044,-1800,64,-890,-44
23:56:18.851,197,428,554,241,455,647,299,245,581,434,198,547,504,224,1068,-8044,-1800,64,-890,-44
23:56:18.879,198,429,556,240,455,647,300,245,580,435,197,547,503,224,1052,-7904,-1932,118,-942,55
23:56:18.900,198,430,556,240,455,647,300,244,581,434,198,547,504,225,1148,-7952,-2248,118,-902,-37
23:56:18.909,198,430,556,240,455,647,300,244,581,434,198,547,504,225,1148,-7952,-2248,118,-902,-37
23:56:18.931,197,428,553,241,451,645,297,244,582,434,198,546,504,225,1040,-7912,-1904,77,-898,47
23:56:18.952,197,426,554,239,454,646,301,244,582,434,197,545,504,224,1076,-7992,-1848,153,-901,31
23:56:18.968,197,426,554,239,454,646,301,244,582,434,197,545,504,224,1076,-7992,-1848,153,-901,31
23:56:19.001,197,428,554,240,455,645,298,243,584,434,197,547,502,225,1532,-7928,-2276,94,-878,0
23:56:19.018,197,428,554,240,455,645,298,243,584,434,197,547,502,225,1532,-7928,-2276,94,-878,0
23:56:19.036,196,428,555,239,453,647,299,244,582,434,197,546,502,224,1060,-7964,-2212,147,-925,49
23:56:19.053,196,428,555,239,453,647,299,244,582,434,197,546,502,224,1060,-7964,-2212,147,-925,49
23:56:19.070,198,429,554,241,453,645,299,244,584,434,197,546,503,224,1128,-7900,-1800,139,-960,37
23:56:19.096,198,428,554,238,452,645,297,243,584,433,197,546,502,224,1060,-7972,-2192,184,-897,1
23:56:19.112,198,429,555,241,453,646,299,242,585,434,197,546,503,224,1080,-7836,-1884,123,-922,-50
23:56:19.129,196,428,558,239,453,645,299,243,586,433,197,546,503,224,1096,-7960,-1796,118,-892,-15
23:56:19.162,198,429,554,241,453,646,300,243,587,435,197,546,500,224,1096,-7912,-1924,146,-866,-120
23:56:19.179,198,429,554,241,453,646,300,243,587,435,197,546,500,224,1096,-7912,-1924,146,-866,-120
23:56:19.190,198,429,554,241,453,646,300,243,587,435,197,546,500,224,1096,-7912,-1924,146,-866,-120
23:56:19.223,196,428,559,240,453,645,299,243,591,435,197,545,503,224,1436,-7840,-1896,155,-947,22
23:56:19.240,196,428,559,240,453,645,299,243,591,435,197,545,503,224,1436,-7840,-1896,155,-947,22
23:56:19.262,196,428,559,240,453,645,299,243,591,435,197,545,503,224,1436,-7840,-1896,155,-947,22
23:56:19.279,196,428,559,240,453,645,299,243,591,435,197,545,503,224,1436,-7840,-1896,155,-947,22
23:56:19.295,197,428,557,241,451,644,297,243,587,434,197,546,502,223,1048,-7876,-1908,172,-1007,-31
23:56:19.312,198,429,559,241,452,646,299,243,587,434,197,546,503,225,1508,-7912,-1948,131,-874,71
23:56:19.329,198,429,559,241,452,646,299,243,587,434,197,546,503,225,1508,-7912,-1948,131,-874,71
23:56:19.362,198,429,559,241,452,646,299,243,587,434,197,546,503,225,1508,-7912,-1948,131,-874,71
23:56:19.378,198,428,560,240,453,641,299,243,588,435,197,543,502,224,1032,-7916,-2216,111,-902,4
23:56:19.395,198,428,564,242,453,646,300,243,585,433,197,549,503,224,1508,-7944,-2244,166,-937,33
23:56:19.412,198,428,564,242,453,646,300,243,585,433,197,549,503,224,1508,-7944,-2244,166,-937,33
23:56:19.428,199,429,565,242,452,645,300,243,583,434,197,552,502,224,1024,-7864,-1880,109,-914,15
23:56:19.456,196,429,567,240,452,645,300,243,583,434,198,555,503,224,1200,-7996,-2264,106,-1019,-44
23:56:19.473,198,441,575,239,453,645,302,243,580,434,197,559,509,224,1136,-8072,-1900,75,-883,68
23:56:19.489,200,463,577,240,454,646,302,243,576,436,197,564,541,226,1176,-8212,-2012,18,-966,-25
23:56:19.522,202,476,585,241,455,646,303,244,577,434,197,563,562,227,832,-8232,-1636,-32,-996,-67
23:56:19.531,202,476,585,241,455,646,303,244,577,434,197,563,562,227,832,-8232,-1636,-32,-996,-67
23:56:19.555,202,476,585,241,455,646,303,244,577,434,197,563,562,227,832,-8232,-1636,-32,-996,-67
23:56:19.567,206,495,590,241,458,648,309,246,575,435,198,565,607,229,816,-8324,-1752,-367,-952,-116
23:56:19.600,214,516,587,243,462,657,310,249,586,437,198,549,650,229,1456,-7976,-1680,-451,-630,61
23:56:19.613,214,516,587,243,462,657,310,249,586,437,198,549,650,229,1456,-7976,-1680,-451,-630,61
23:56:19.631,214,516,587,243,462,657,310,249,586,437,198,549,650,229,1456,-7976,-1680,-451,-630,61
23:56:19.652,218,528,584,244,469,663,313,251,612,439,198,542,673,229,1308,-7740,-1124,-631,-762,-12
23:56:19.678,221,532,585,245,471,661,312,250,625,440,198,541,677,230,1424,-8072,-1732,-643,-631,-34
23:56:19.688,222,533,586,244,470,659,311,251,636,443,199,540,679,230,1456,-8176,-2020,-605,-556,-20
23:56:19.721,220,534,583,241,471,661,312,251,645,442,199,542,682,231,1452,-8136,-2004,-502,-564,19
23:56:19.738,220,534,583,241,471,661,312,251,645,442,199,542,682,231,1452,-8136,-2004,-502,-564,19
23:56:19.754,224,536,579,243,474,668,315,250,656,447,199,544,686,231,1064,-7640,-1572,-420,-1249,-46
23:56:19.771,226,537,575,242,479,687,316,253,670,452,199,550,689,231,1212,-7084,-1512,-424,-1519,-144
23:56:19.787,226,536,577,243,483,700,319,253,677,456,200,552,689,232,1180,-7128,-1036,-515,-1501,-251
23:56:19.814,226,534,586,242,491,722,323,255,692,462,201,559,687,233,1340,-7884,-1080,-479,-1440,-462
23:56:19.831,224,531,590,243,493,727,322,257,696,464,201,562,688,234,1656,-8072,-1276,-395,-1370,-405
23:56:19.848,224,531,590,243,493,727,322,257,696,464,201,562,688,234,1656,-8072,-1276,-395,-1370,-405
23:56:19.880,225,526,616,245,517,747,331,257,703,475,205,569,689,234,776,-7904,-1220,-212,-1914,-448
23:56:19.897,225,524,625,245,518,746,334,258,704,477,205,571,687,234,896,-7980,-1044,-137,-2163,-617
23:56:19.923,226,521,641,247,529,753,341,259,703,480,207,575,688,233,268,-8108,-612,-85,-2531,-875
23:56:19.940,226,520,647,250,536,755,347,260,703,479,207,576,687,235,408,-7836,-676,119,-2526,-861
23:56:19.956,225,520,650,250,543,754,345,259,703,479,208,578,679,234,364,-8388,-756,149,-2158,-1089
23:56:19.973,225,520,650,250,543,754,345,259,703,479,208,578,679,234,364,-8388,-756,149,-2158,-1089
23:56:19.990,223,519,651,252,547,753,354,259,700,481,207,578,675,234,332,-8580,-1008,69,-1795,-923
23:56:20.023,222,516,646,253,555,752,360,258,682,481,207,575,672,233,628,-8788,-1096,727,-2512,-709
23:56:20.033,222,516,646,253,555,752,360,258,682,481,207,575,672,233,628,-8788,-1096,727,-2512,-709
23:56:20.049,222,516,646,253,555,752,360,258,682,481,207,575,672,233,628,-8788,-1096,727,-2512,-709
23:56:20.082,223,515,637,257,564,749,367,258,671,481,207,572,670,231,912,-8756,-1116,611,-1820,-526
23:56:20.099,223,515,637,257,564,749,367,258,671,481,207,572,670,231,912,-8756,-1116,611,-1820,-526
23:56:20.116,222,513,632,259,567,743,370,260,667,478,207,570,667,232,260,-8716,-1576,657,-1905,-373
23:56:20.143,222,513,632,259,567,743,370,260,667,478,207,570,667,232,260,-8716,-1576,657,-1905,-373
23:56:20.159,222,513,632,259,567,743,370,260,667,478,207,570,667,232,260,-8716,-1576,657,-1905,-373
23:56:20.176,222,513,632,259,567,743,370,260,667,478,207,570,667,232,260,-8716,-1576,657,-1905,-373
23:56:20.192,223,515,625,260,571,735,374,261,662,475,207,567,667,231,332,-8412,-1556,853,-1825,-104
23:56:20.209,222,515,621,260,571,732,375,262,659,474,206,564,666,231,372,-8032,-1440,751,-1803,-31
23:56:20.239,219,514,618,258,569,730,375,263,656,472,206,563,664,230,12,-7816,-1120,686,-1838,-83
23:56:20.256,219,514,618,258,569,730,375,263,656,472,206,563,664,230,12,-7816,-1120,686,-1838,-83
23:56:20.272,219,514,618,258,569,730,375,263,656,472,206,563,664,230,12,-7816,-1120,686,-1838,-83
23:56:20.300,221,515,615,261,569,724,377,263,653,471,206,560,662,231,632,-8036,-2024,368,-1865,122
23:56:20.316,220,516,612,257,567,723,373,264,652,471,207,558,662,230,756,-7896,-1284,387,-2283,283
23:56:20.333,220,516,612,257,567,723,373,264,652,471,207,558,662,230,756,-7896,-1284,387,-2283,283
23:56:20.350,220,516,612,257,567,723,373,264,652,471,207,558,662,230,756,-7896,-1284,387,-2283,283
23:56:20.375,219,513,612,259,566,723,368,264,652,468,205,552,661,230,652,-7888,-1600,212,-2220,189
23:56:20.391,220,514,611,259,565,722,364,264,650,468,205,552,659,231,620,-8000,-1880,149,-2218,308
23:56:20.408,217,514,608,257,559,723,357,263,647,466,205,552,660,229,1004,-7812,-1792,19,-1879,394
23:56:20.441,217,514,608,257,559,723,357,263,647,466,205,552,660,229,1004,-7812,-1792,19,-1879,394
23:56:20.457,219,511,606,258,557,718,355,263,645,464,205,556,657,231,800,-7932,-1768,-387,-2281,392
23:56:20.474,220,510,605,260,555,719,354,262,643,464,204,559,657,230,1272,-7908,-1308,-454,-2304,579
23:56:20.490,220,510,605,260,555,719,354,262,643,464,204,559,657,230,1272,-7908,-1308,-454,-2304,579
23:56:20.507,217,507,602,256,552,718,350,263,643,464,204,566,655,229,904,-8028,-1448,-620,-2010,550
23:56:20.537,220,507,601,259,551,716,351,262,647,464,203,572,653,230,1464,-7824,-1216,-886,-1604,750
23:56:20.553,219,505,601,259,550,714,347,260,647,464,202,577,652,230,1760,-7692,-620,-1049,-1569,807
23:56:20.579,219,505,601,259,550,714,347,260,647,464,202,577,652,230,1760,-7692,-620,-1049,-1569,807
