time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
22:45:44.852,226,477,603,273,460,716,319,247,577,393,216,479,488,246,1784,-8108,-1044,150,-969,-80
22:45:44.879,226,477,603,273,460,716,319,247,577,393,216,479,488,246,1784,-8108,-1044,150,-969,-80
22:45:45.183,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.183,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.184,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.185,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.185,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.185,228,482,599,275,458,712,317,248,579,393,215,478,487,247,1368,-7988,-1112,128,-995,37
22:45:45.211,228,481,601,276,462,715,319,248,578,393,215,479,487,247,1320,-8144,-1048,111,-537,45
22:45:45.212,228,481,601,276,462,715,319,248,578,393,215,479,487,247,1320,-8144,-1048,111,-537,45
22:45:45.240,229,482,601,275,461,714,319,248,579,393,216,478,487,247,1784,-8100,-1088,128,-1022,11
22:45:45.240,229,482,601,275,461,714,319,248,579,393,216,478,487,247,1784,-8100,-1088,128,-1022,11
22:45:45.267,227,481,601,273,460,715,318,248,579,394,216,478,487,247,1324,-7868,-1076,107,-521,79
22:45:45.284,228,480,600,275,461,717,318,248,576,393,216,478,487,247,1372,-8100,-1492,142,-608,78
22:45:45.300,228,480,600,275,461,717,318,248,576,393,216,478,487,247,1372,-8100,-1492,142,-608,78
22:45:45.333,226,482,600,274,461,716,318,248,578,392,215,479,488,247,1280,-8216,-1536,156,-1013,109
22:45:45.350,226,482,600,274,461,716,318,248,578,392,215,479,488,247,1280,-8216,-1536,156,-1013,109
22:45:45.367,226,482,600,274,461,716,318,248,578,392,215,479,488,247,1280,-8216,-1536,156,-1013,109
22:45:45.394,229,482,597,275,461,713,318,250,579,392,215,478,489,247,1360,-8112,-1524,189,-556,22
22:45:45.411,227,482,599,272,459,715,318,249,578,393,216,477,491,247,1376,-8016,-1444,167,-991,4
22:45:45.433,227,482,599,272,459,715,318,249,578,393,216,477,491,247,1376,-8016,-1444,167,-991,4
22:45:45.453,228,482,598,274,461,715,316,250,577,392,216,477,488,247,1752,-8072,-1052,128,-981,22
22:45:45.469,228,482,598,274,461,715,316,250,577,392,216,477,488,247,1752,-8072,-1052,128,-981,22
22:45:45.486,228,482,598,274,461,715,316,250,577,392,216,477,488,247,1752,-8072,-1052,128,-981,22
