time,wristR,elbowR,shoulderR,thoraxR,axillaR,scapulaR,backR,backL,scapulaL,axillaL,thoraxL,shoulderL,elbowL,wristL,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
23:06:10.404,199,432,634,259,454,690,314,255,641,399,212,478,502,260,1544,-7992,-1792,114,-1015,43
23:06:10.432,199,432,634,259,454,690,314,255,641,399,212,478,502,260,1544,-7992,-1792,114,-1015,43
23:06:10.741,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.742,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.743,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.743,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.743,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.743,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.743,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.743,202,432,625,260,454,690,310,254,636,399,211,475,499,259,1580,-7996,-1332,193,-1002,-2
23:06:10.789,200,431,625,258,453,691,311,253,636,399,212,475,501,259,1652,-7936,-1760,180,-1022,77
23:06:10.789,200,431,625,258,453,691,311,253,636,399,212,475,501,259,1652,-7936,-1760,180,-1022,77
23:06:10.790,200,431,625,258,453,691,311,253,636,399,212,475,501,259,1652,-7936,-1760,180,-1022,77
23:06:10.801,200,431,625,258,453,691,311,253,636,399,212,475,501,259,1652,-7936,-1760,180,-1022,77
